id,redshift,mag_u,mag_g,mag_r,mag_i,mag_z,deVRad_r,deVAB_r,expRad_r,expAB_r,stellar_mass,class
588848900977918000,0.121976,19.422651000000002,18.070417000000003,17.553272,17.246847,17.09124,9.397407000000001,0.7522939999999999,3.4107279999999998,0.799828,10.22065,1
587728947979026000,0.05221,18.460182,17.318945000000003,16.940151,16.652813000000002,16.499166,16.054831,0.126676,6.931143,0.155133,9.649116000000001,1
587728947442221000,0.09413099999999999,18.704121,17.428997,16.978369,16.674971,16.5366,14.92583,0.75412,4.928232,0.795802,10.204499,1
588848899366387000,0.115469,19.880371,18.136183,17.199375,16.800777,16.473851999999997,4.005558000000001,0.367417,2.1056150000000002,0.426868,10.762528,1
588848899903127000,0.033977,17.433718,15.982072,15.312451999999999,14.937226999999998,14.637816,22.300152,0.268773,8.89852,0.250054,10.339476,1
588848898829189000,0.050557,17.92725,16.096539,15.245747,14.859759,14.567824,3.355411,0.8458829999999999,2.3234470000000003,0.8294219999999999,10.802474,0
587728948513865000,0.09474400000000001,18.183992,16.857895000000003,16.106908999999998,15.723015,15.431455999999999,10.118655,0.817103,4.516274,0.7798510000000001,10.943397000000001,1
587728948513538000,0.166323,20.616654999999998,18.032434,16.876745,16.399683,16.036545,5.755621,0.789654,2.4546930000000002,0.793064,11.379605999999999,0
588848900976607000,0.217879,20.621311,18.869848,17.518147,17.009404999999997,16.671873,1.5406090000000001,0.783705,0.991771,0.7741680000000001,11.398482000000001,0
588848900440195000,0.096808,19.639204,18.262415,17.512601999999998,17.13192,16.816174,7.9378020000000005,0.390411,3.494963,0.412685,10.397842,1
588848900440457000,0.029224,15.912816000000001,14.416598,13.727375,13.367821,13.087439999999999,19.212622,0.759019,10.928011,0.703678,10.764394,1
588848898830500000,0.038715,18.83655,17.728045,17.231754000000002,16.988701000000002,16.869991,19.113415,0.8236680000000001,5.730464,0.8704200000000001,9.329905,1
588848900978311000,0.114784,19.896421,18.289414999999998,17.473516,17.073061,16.765089,5.114585,0.375069,2.5486020000000003,0.407506,10.576678,1
